<wikipedia:Copa_Constituci%C3%B3_2009>	1
<wikipedia:negative_film>	8
<wikipedia:Thai_solar_calendar%23Months>	1
<wikipedia:Fishing_techniques>	11
<wikipedia:CBS_Innertube>	6
<wikipedia:online_shopping>	48
<wikipedia:Chinatown,_Manchester>	5
<wikipedia:Public_company>	132
<wikipedia:Football_League_First_Division>	2297
<wikipedia:typesetting>	174
<wikipedia:nuclear_physics>	420
<wikipedia:Clerk_of_the_Australian_House_of_Representatives>	3
<wikipedia:Battle_of_Singapore>	215
<wikipedia:Portuguese_people>	1208
<wikipedia:Byzantine_Empire>	3557
<wikipedia:Visual_artifact>	1
<wikipedia:Independent_Electoral_Commission_(Gambia)>	1
<wikipedia:Stereoscopy>	92
<wikipedia:Multinational_force_in_Iraq>	119
<wikipedia:3D_Computer_Graphics>	6
<wikipedia:Gardens,_Cape_Town>	9
<wikipedia:Netherlands_national_under-21_football_team>	121
<wikipedia:Listed_bodies>	1
<wikipedia:United_States_House_elections,_1992>	13
<wikipedia:ornamental_plant>	1060
<wikipedia:Clips_(clothing)>	1
<wikipedia:cell_nucleus>	415
<wikipedia:filename>	35
<wikipedia:Length_(disambiguation)>	1
<wikipedia:Lebanon_national_football_team>	87
<wikipedia:%23Soundtrack>	4
<wikipedia:President_of_Honduras>	90
<wikipedia:Lebanon,_Maine>	17
<wikipedia:The_Colbert_Report>	405
<wikipedia:AFC_West>	103
<wikipedia:concentration_(chemistry)>	3
<wikipedia:Seaplane_tender>	15
<wikipedia:Lebanon,_Tennessee>	185
<wikipedia:Bulgaria_women's_national_football_team>	11
<wikipedia:August_(Rossner_novel)>	1
<wikipedia:Barristers'_clerk>	1
<wikipedia:deductive_system>	29
<wikipedia:Awards_and_decorations_of_Nazi_Germany>	2
<wikipedia:Dahlgren_system>	40
<wikipedia:species_(biology)>	1896
<wikipedia:data_types>	16
<wikipedia:Iso_Mutsu>	11
<wikipedia:symbols>	97
<wikipedia:Listed_building%23England_and_Wales>	12
<wikipedia:Vestments%23Eastern_Church_vestments>	1
<wikipedia:debut_album>	1098
<wikipedia:program_(computer)>	1
<wikipedia:President_of_Romania>	151
<wikipedia:Cry_(Michael_Jackson_song)>	6
<wikipedia:weapon>	769
<wikipedia:type_(biology)>	49
<wikipedia:impatiens>	9
<wikipedia:Names_of_God_in_Judaism>	161
<wikipedia:Eastern_Province,_Sri_Lanka>	84
<wikipedia:Bond_length>	6
<wikipedia:honor_system>	25
<wikipedia:Andorra_(disambiguation)>	1
<wikipedia:Species_(film)>	26
<wikipedia:Modern_Records>	61
<wikipedia:Handel_Commemoration>	5
<wikipedia:Belgium_national_under-21_football_team>	42
<wikipedia:Television_program>	732
<wikipedia:style_(fiction)>	7
<wikipedia:First_Encirclement_Campaign>	5
<wikipedia:Australian_films>	5
<wikipedia:morphology_(linguistics)>	360
<wikipedia:Uniqueness_quantification>	6
<wikipedia:Weapon_(Final_Fantasy)%23Final_Fantasy_VII>	2
<wikipedia::Mass_media>	1
<wikipedia:anthropology_of_media>	1
<wikipedia:San_Francisco,_Minnesota>	0
<wikipedia:type_(theology)>	2
<wikipedia:Nuclear_warfare>	446
<wikipedia:symbol_(formal)>	21
<wikipedia:Surgery>	267
<wikipedia:Tomato_Head_Records>	4
<wikipedia:List_of_museums_in_Sydney>	1
<wikipedia:Combine_(Half-Life_2)>	8
<wikipedia:Wales_national_under-21_football_team>	131
<wikipedia:Denmark_men's_national_ice_hockey_team>	10
<wikipedia:First_Army_(United_Kingdom)>	42
<wikipedia:Space_toilet>	3
<wikipedia:vulnerability>	46
<wikipedia:Instant_film>	5
<wikipedia:Typeful_programming>	1
<wikipedia:Chinatown_(album)>	2
<wikipedia:convenience>	18
<wikipedia:Academy_Award%23Awards>	1
<wikipedia:List_of_Presidents_of_the_United_States>	166
<wikipedia:Register_(linguistics)%23Register_as_formality_scale>	2
<wikipedia:Storting>	1317
<wikipedia:music_production>	76
<wikipedia:Convenience_(horse)>	1
<wikipedia:Chinatown,_Lima>	2
<wikipedia:Firearms>	16
<wikipedia:Australia_(2008_film)>	44
<wikipedia:West_Branch_Susquehanna_River>	164
<wikipedia:list_of_elements_by_name>	1
<wikipedia:Initial_public_offering>	143
<wikipedia:First_Fleet>	246
<wikipedia:Tender_(railroad_car)>	12
<wikipedia:List_of_historical_drama_films>	15
<wikipedia:3D_animation>	46
<wikipedia:system_software>	37
<wikipedia:feature_(archaeology)>	15
<wikipedia:Legolas%23Names_and_titles>	1
<wikipedia:Destroyer_tender>	6
<wikipedia:Iran_%E2%80%93_United_States_relations>	4
<wikipedia:Canada,_Virginia>	0
<wikipedia:Firsts_in_India>	12
<wikipedia:Australia_(Gyroscope_song)>	2
<wikipedia:nuclear_family>	147
<wikipedia:Interactivity>	33
<wikipedia:West_Burra>	4
<wikipedia:Santos_Futebol_Clube_(Santos)>	1
<wikipedia:First_World_War>	7558
<wikipedia:Intelligence>	64
<wikipedia:nuclear_operator>	9
<wikipedia:Wind_(film)>	5
<wikipedia:Complex_adaptive_system>	3
<wikipedia:Official_(ice_hockey)>	57
<wikipedia:2004_NBA_Playoffs>	44
<wikipedia:chinatown>	3
<wikipedia:Tender_(Until_the_Violence_Stops)>	1
<wikipedia:wind_farm>	461
<wikipedia:particle_size>	14
<wikipedia:categorical_perception>	3
<wikipedia:Canada_(Low_song)>	0
<wikipedia:Register_(linguistics)>	24
<wikipedia:Chinatown,_San_Francisco,_California>	57
<wikipedia:personal_assistant>	73
<wikipedia:Dos_(Fanny_L%C3%BA_album)>	0
<wikipedia:Dirty_(album)>	13
<wikipedia:proper_name>	71
<wikipedia:institute>	103
<wikipedia:german_language>	74
<wikipedia:radio_documentary>	48
<wikipedia:Type_(model_theory)>	3
<wikipedia:wikt:unique>	1
<wikipedia:commemoration>	11
<wikipedia:Welsh_national_football_team>	25
<wikipedia:Surrealist_techniques>	13
<wikipedia:Augustus,_Elector_of_Saxony>	26
<wikipedia:Place_names_in_Irish>	8
<wikipedia:firework>	146
<wikipedia:Finux>	1
<wikipedia:Website>	132
<wikipedia:Cycling%23Recreational>	3
<wikipedia:South_(U.K._band)>	12
<wikipedia:East_Terrace,_Adelaide>	20
<wikipedia:debt-based_monetary_system>	4
<wikipedia:Chile_(disambiguation)>	1
<wikipedia:Indiana_(CTA)>	2
<wikipedia:Given_name>	53
<wikipedia:%23Name_and_origins>	1
<wikipedia:President_of_the_Maldives>	21
<wikipedia:Benin_Empire>	33
<wikipedia:List_of_countries>	15
<wikipedia:inertial_electrostatic_confinement>	12
<wikipedia:Western_Hemisphere>	445
<wikipedia:Chinatown,_London>	21
<wikipedia:Cry_(song)>	2
<wikipedia:San_Francisco,_C%C3%B3rdoba>	16
<wikipedia:Parliament_(cigarette)>	8
<wikipedia:entertainment_industry>	156
<wikipedia:mystic_society>	9
<wikipedia:Slovakia>	7599
<wikipedia:Santo_(art)>	5
<wikipedia:aging_(life_cycle)>	1
<wikipedia:Strategic_bombing_during_World_War_II>	121
<wikipedia:August_2005>	81
<wikipedia:Eastern_Theater_of_the_American_Civil_War>	136
<wikipedia:call_for_bids>	10
<wikipedia:cleric>	267
<wikipedia:adventures>	7
<wikipedia:Finland_(disambiguation)>	1
<wikipedia:Glenn_Beck_(TV_program)>	30
<wikipedia:Chilean_wine>	46
<wikipedia:Muslim_majority_countries>	12
<wikipedia:Ornamental_plant>	76
<wikipedia:South_Khorasan_Province>	26
<wikipedia:Nuclear_Physics>	45
<wikipedia:Caves_of_the_Mendip_Hills>	12
<wikipedia:Computer_network>	250
<wikipedia:fish_(disambiguation)>	0
<wikipedia:parametric_feature_based_modeler>	10
<wikipedia:Annuals>	11
<wikipedia:Enlargment_of_the_Arab_League>	1
<wikipedia:Santos_(S%C3%A3o_Paulo)>	125
<wikipedia:production_company>	551
<wikipedia:Itachi_Uchiha%23Abilities>	1
<wikipedia:society>	1212
<wikipedia:Indiana,_Bloomington_and_Western_Railway>	0
<wikipedia:Linked_list>	7
<wikipedia:Andorra_at_the_2006_Winter_Paralympics>	1
<wikipedia:Armenian_Kingdom_of_Cilicia>	141
<wikipedia:New_York_City_Subway>	1098
<wikipedia:length_of_a_module>	11
<wikipedia:U.S._West>	12
<wikipedia:Portals>	1
<wikipedia:Santos,_Florida>	1
<wikipedia:Device_(band)>	5
<wikipedia:official_(American_football)>	25
<wikipedia:type_theory>	93
<wikipedia:Languages_of_Finland>	2
<wikipedia:interactive_music>	6
<wikipedia:Administrative_Divisions_of_South_Korea>	10
<wikipedia:foreign_relations_of_Taiwan>	2
<wikipedia:Brazil_(novel)>	1
<wikipedia:First_Anglo-Sikh_War>	97
<wikipedia:Bedford_(CDP),_New_York>	6
<wikipedia:Andorra_at_the_2008_Summer_Olympics>	2
<wikipedia:Biennale>	41
<wikipedia:Rack_railway%23Abt>	18
<wikipedia:United_States_(TV_series)>	1
<wikipedia:Film_speed>	27
<wikipedia:Augustus_Chapman_Allen>	17
<wikipedia:Lexical_category>	22
<wikipedia:honour>	107
<wikipedia:Forum_of_Augustus>	19
<wikipedia:Vulnerable_(album)>	0
<wikipedia:Football_League_Cup_2006%E2%80%9307>	3
<wikipedia:Japanese_toilet>	3
<wikipedia:First_class_(aviation)>	30
<wikipedia:The_Mighty_Ducks_films>	4
<wikipedia:Internet_radio>	243
<wikipedia:Adult_Erotic_Gay_Video_Awards>	20
<wikipedia:Santos_(surname)>	2
<wikipedia:Ouest_Department>	34
<wikipedia:Andorra_national_under-21_football_team>	5
<wikipedia:focusing>	9
<wikipedia:Operation_Menu%23System>	1
<wikipedia:multiplayer>	261
<wikipedia:dog_type>	65
<wikipedia:Santos,_S%C3%A3o_Paulo>	69
<wikipedia:Majlis_of_Iran>	165
<wikipedia:Czechoslovakia_national_ice_hockey_team>	26
<wikipedia:20th_century_music>	18
<wikipedia:Italy_national_basketball_team>	79
<wikipedia:Iso_Rivolta>	16
<wikipedia:Arabic_transliteration>	119
<wikipedia:Threatened_species>	57
<wikipedia:first_law_of_thermodynamics>	73
<wikipedia:recreational_drug>	103
<wikipedia:arms_deal>	3
<wikipedia:Libyan_Cup_2008-09_-_First_Round>	2
<wikipedia:nanotechnology_in_Russia>	2
<wikipedia:fall>	96
<wikipedia:1976%E2%80%9377_UEFA_Cup%23First_round>	1
<wikipedia:Wind-up>	1
<wikipedia:Canada_(Director_of_Investigation_and_Research)_v._Southam_Inc.>	1
<wikipedia:W70>	6
<wikipedia:system_analysis>	14
<wikipedia:Grains>	2
<wikipedia:Italian_Campaign_(World_War_II)>	350
<wikipedia:System_(stratigraphy)>	1
<wikipedia:Chinatown,_Mono_County,_California>	0
<wikipedia:Government_of_Ireland>	217
<wikipedia:podcast>	1072
<wikipedia:convenience_cooking>	7
<wikipedia:3-D_computer_graphics>	63
<wikipedia:President_of_Georgia>	120
<wikipedia:Cleric>	29
<wikipedia:Gedan-no-kamae>	1
<wikipedia:cinema_of_the_United_States>	93
<wikipedia:People_(Australian_magazine)>	9
<wikipedia:Cave_diving>	18
<wikipedia:Samus_Aran%23Attributes>	1
<wikipedia:adventure_(Dungeons_&amp;_Dragons)>	8
<wikipedia:2009&amp;ndash;10_FA_Cup%23First_Round>	2
<wikipedia:Italian_national_football_team>	111
<wikipedia:leninist>	2
<wikipedia:instant_film>	17
<wikipedia:technology>	2662
<wikipedia:Australia_(1989_film)>	0
<wikipedia:Modern_Age>	23
<wikipedia:vested>	5
<wikipedia:Clerk_of_the_Australian_Senate>	4
<wikipedia:Politics_of_the_United_Kingdom>	104
<wikipedia:Binary_star%23Visual_binaries>	1
<wikipedia:radio_program>	138
<wikipedia:National_League_East>	189
<wikipedia:Companies_listed_on_the_New_York_Stock_Exchange_(N)>	1
<wikipedia:Deaths_in_August_2005>	12
<wikipedia:brand_name>	351
<wikipedia:Age_of_Enlightenment>	1363
<wikipedia:Carpel%23Carpel_anatomy>	1
<wikipedia:Hardiness_(plants)>	25
<wikipedia:Honor%23Feudal_honours>	0
<wikipedia:Belarus_men's_national_ice_hockey_team>	19
<wikipedia:First_dynasty_of_Egypt>	53
<wikipedia:President_of_Singapore>	104
<wikipedia:Massacre_of_Elphinstone's_army>	11
<wikipedia:U.S._Southern_states>	106
<wikipedia:Lebanon,_Ohio>	124
<wikipedia:Eastern_Front_(World_War_I)>	341
<wikipedia:Perspective_(visual)>	45
<wikipedia:Neornithes>	40
<wikipedia:Germany_(Epcot)>	0
<wikipedia:3d_Armored_Cavalry_Regiment>	9
<wikipedia:August_(disambiguation)>	2
<wikipedia:Bah%C3%A1'%C3%AD_administration>	35
<wikipedia:Clerk_of_court>	4
<wikipedia:hardiness_(plants)>	3
<wikipedia:Indiana>	8046
<wikipedia:Weapons_(film)>	0
<wikipedia:Alvar_Aalto_Medal>	5
<wikipedia:Synchronization_(alternating_current)>	3
<wikipedia:Papal_conclave,_1978_(August)>	9
<wikipedia:East_(play)>	4
<wikipedia:Cogeneration>	42
<wikipedia:Vatican_City>	1129
<wikipedia:Australia_cricket_team>	137
<wikipedia:Assistant_Professor>	100
<wikipedia:white_tie>	75
<wikipedia:unitary_executive>	7
<wikipedia:formal_manifold>	2
<wikipedia:Angola>	3696
<wikipedia:Electronic_mailing_list>	39
<wikipedia:Nordic_combined_at_the_1936_Winter_Olympics>	10
<wikipedia:Modern_Defense>	4
<wikipedia:Destruction,_Inc.>	0
<wikipedia:Online_editing>	3
<wikipedia:critical_micelle_concentration>	18
<wikipedia:Belgium_national_football_team>	683
<wikipedia:Hardy,_Iowa>	0
<wikipedia:Geography_of_Andorra%23Natural_resources>	1
<wikipedia:proleptic_Julian_calendar>	17
<wikipedia:Dimension>	48
<wikipedia:Visible_light>	5
<wikipedia:Greece_national_football_team>	456
<wikipedia:Brazil_(Rosemary_Clooney_album)>	1
<wikipedia:Parliament_of_Antigua_and_Barbuda>	8
<wikipedia:research_institute>	187
<wikipedia:People's_Republic_of_Albania>	31
<wikipedia:vehicle_dynamics>	13
<wikipedia:online_magazine>	141
<wikipedia:Length>	6
<wikipedia:East_Kalimantan>	101
<wikipedia:West_Acton_tube_station>	7
<wikipedia:Santos_Limited>	4
<wikipedia:Chinatown,_Newark>	3
<wikipedia:August_(1996_film)>	1
<wikipedia:caving>	144
<wikipedia:Augustus_the_Younger,_Duke_of_Brunswick-L%C3%BCneburg>	12
<wikipedia:Begonia>	24
<wikipedia:Orchestral_music>	1
<wikipedia:Western_Roman_Empire>	491
<wikipedia:Democracy_(game)>	3
<wikipedia:Malaysia_national_badminton_team>	29
<wikipedia:combined_operations>	8
<wikipedia:Modernity>	52
<wikipedia:Cry_(Micahel_Jackson_song)>	1
<wikipedia:Abraham_Darby>	16
<wikipedia:Indiana_(LACMTA_station)>	1
<wikipedia:Ring_name>	16
<wikipedia:August_1946>	4
<wikipedia:Wax_(band)>	1
<wikipedia:Deaths_in_August_2008>	12
<wikipedia:Poland_national_football_team>	823
<wikipedia:DOS_(disambiguation)>	2
<wikipedia:vulnerable>	7
<wikipedia:Nuclear_energy>	24
<wikipedia:listing_(finance)>	7
<wikipedia:Days_(High_and_Mighty_Color_song)>	0
<wikipedia:Destruction_of_Jerusalem>	10
<wikipedia:Western_Christianity>	187
<wikipedia:Feature_film>	69
<wikipedia:Augustus,_Count_Palatine_of_Sulzbach>	3
<wikipedia:US_President>	172
<wikipedia:Netherlands_national_football_team>	971
<wikipedia:Sud_Department>	32
<wikipedia:Tomato_(disambiguation)>	1
<wikipedia:President_of_Turkey>	54
<wikipedia:Streaming_media>	203
<wikipedia:programme_(booklet)>	4
<wikipedia:Style_(Swedish_band)>	3
<wikipedia:SRG_SSR_id%C3%A9e_suisse%23Name>	1
<wikipedia:Italy_(Epcot)>	1
<wikipedia:Court_clerk>	57
<wikipedia:nuclear_space>	9
<wikipedia:West_Francia>	87
<wikipedia:Major_League_Lacrosse_Weekly_Awards>	5
<wikipedia:3D_acceleration>	8
<wikipedia:Length_of_a_module>	2
<wikipedia:WWW>	72
<wikipedia:SnapDragon>	0
<wikipedia:electronic_commerce>	141
<wikipedia:3D_computer_graphics_that_are_all_shaped_like_penises_and_are_as_gay_as_gay_porn>	1
<wikipedia:Reinhold_(crater)>	4
<wikipedia:jurisdiction>	1063
<wikipedia:yuri_(genre)>	18
<wikipedia:First_Bank_of_the_United_States>	56
<wikipedia:engineering_drawing_symbols>	1
<wikipedia:alpine_combined>	8
<wikipedia:Lebanon,_Texas>	0
<wikipedia:Onyx>	27
<wikipedia:South_Fork,_Suffolk_County,_New_York>	29
<wikipedia:typography>	366
<wikipedia:Wind,_Sand_and_Stars>	11
<wikipedia:Atomic_nucleus>	133
<wikipedia:Esperanto_film>	3
<wikipedia:standard_language>	121
<wikipedia:Playboy_Entertainment>	2
<wikipedia:System_(typeface)>	2
<wikipedia:Czechoslovak_Republic_(1918-1938)>	16
<wikipedia:American_League_West>	224
<wikipedia:first_cabinet_Willoch>	10
<wikipedia:Feud_(professional_wrestling)>	609
<wikipedia:.sys>	3
<wikipedia:Chinatown,_Oakland>	5
<wikipedia:techniques>	13
<wikipedia:Lebanon,_Wisconsin>	3
<wikipedia:woodwind>	193
<wikipedia:Ludwig_Van_Beethoven>	14
<wikipedia:carrots>	91
<wikipedia:Parliament_of_Australia>	1371
<wikipedia:America's_Best_Dance_Crew_(Season_1)>	5
<wikipedia:International_Organization_for_Standardization>	712
<wikipedia:Dos_(Altered_State_album)>	0
<wikipedia:Breaking_(martial_arts)>	11
<wikipedia:Chinese_garden>	47
<wikipedia:orchestra>	2237
<wikipedia:System_7>	63
<wikipedia:Biomedical_gerontology>	2
<wikipedia:San_Francisco,_CA>	170
<wikipedia:category_(category_theory)>	22
<wikipedia:Augustus_(title)>	20
<wikipedia:August_1959>	12
<wikipedia:Arabic_name>	128
<wikipedia:Listed_buildings_in_the_United_Kingdom>	2
<wikipedia:List_of_Presidents_of_Paraguay>	28
<wikipedia:ansi>	1
<wikipedia:autumn>	285
<wikipedia:formal_gardens>	1
<wikipedia:Diocese_of_Oriens>	6
<wikipedia:Photographic_film>	68
<wikipedia:musical_forms>	7
<wikipedia:Armenia>	4912
<wikipedia:Western_countries>	79
<wikipedia:European_Parliament>	3081
<wikipedia:Washroom>	26
<wikipedia:President_of_Nauru>	44
<wikipedia:type_(command)>	2
<wikipedia:theatrical_producer>	143
<wikipedia:Augustus_Caesar>	96
<wikipedia:Nuclear_fission>	107
<wikipedia:software_application>	143
<wikipedia:Cry_(Alex_Parks_song)>	2
<wikipedia:Marxist_literary_criticism>	7
<wikipedia:arity>	63
<wikipedia:unite_(trade_union)>	2
<wikipedia:First_Congo_War>	73
<wikipedia:Siege_of_Jerusalem_(70)>	93
<wikipedia:Alpine_skiing_at_the_2010_Winter_Olympics_%E2%80%93_Women's_combined>	7
<wikipedia:History_of_Lithuania%23First_Soviet_occupation>	16
<wikipedia:initial_public_offering>	492
<wikipedia:waxing>	18
<wikipedia:Gemination>	30
<wikipedia:Gate>	13
<wikipedia:Indian_Parliament>	288
<wikipedia:moniker>	239
<wikipedia:Chad_Harris-Crane>	17
<wikipedia:visual_kei>	104
<wikipedia:AVN_Awards>	99
<wikipedia:wikt:system>	1
<wikipedia:List_of_law_clerks_of_the_Supreme_Court_of_the_United_States%23Wiley_Blount_Rutledge>	2
<wikipedia:Greek_language%23Phonology>	2
<wikipedia:White_River_(Upper_Michigan)>	0
<wikipedia:Garden_design>	13
<wikipedia:aging_of_wine>	13
<wikipedia:climate_change>	1524
<wikipedia:Wind_instrument>	22
<wikipedia:IIT_Patna>	2
<wikipedia:Francis_Russell,_4th_Earl_of_Bedford>	27
<wikipedia:Cinema_of_the_United_Kingdom>	316
<wikipedia:East_Coastway_Line>	63
<wikipedia:online_poker>	164
<wikipedia:Hardy_Wine_Company>	4
<wikipedia:Tomato_(musician)>	1
<wikipedia:aging_(wine)>	27
<wikipedia:vesting>	16
<wikipedia:Brazil,_Indiana>	26
<wikipedia:American_West>	383
<wikipedia:Carlsberg_Architecture_Prize>	2
<wikipedia:President_of_Moldova>	29
<wikipedia:original_sin>	262
<wikipedia:Biennials>	1
<wikipedia:coordinate_system>	176
<wikipedia:Fall_(season)>	9
<wikipedia:San_Francisco_(Tor_Endresen_song)>	3
<wikipedia:Visibility_(geometry)>	1
<wikipedia:Italy_national_rugby_union_team>	350
<wikipedia:physical_system>	56
<wikipedia:Chapter_Clerk>	3
<wikipedia:National_Lacrosse_League_Weekly_Awards>	14
<wikipedia:East_Florida>	99
<wikipedia:typing>	46
<wikipedia:Shaolin_temple%23Destruction>	1
<wikipedia:San_Francisco,_Surigao_del_Norte>	1
<wikipedia:falling_(accident)>	21
<wikipedia:Memory_and_aging>	4
<wikipedia:History_of_Mac_OS>	9
<wikipedia:Nuclear_weapon>	232
<wikipedia:Petronas>	133
<wikipedia:President_of_Poland>	119
<wikipedia:East_Riding_of_Yorkshire>	946
<wikipedia:Lebanon_(Music_City_Star_station)>	0
<wikipedia:Design%23Design_and_art>	3
<wikipedia:Brazil_(mythical_island)>	10
<wikipedia:Internet_gaming>	3
<wikipedia:Wales_national_football_team>	1237
<wikipedia:Liquidation>	41
<wikipedia:walking_tour>	6
<wikipedia:Democratic_Opposition_of_Serbia>	48
<wikipedia:thermonuclear>	60
<wikipedia:commemoration_(prayer)>	8
<wikipedia:3D_(TLC_album)>	10
<wikipedia:Typing>	7
<wikipedia:People_(Howard_Jones_album)>	3
<wikipedia:Houses_of_Parliament>	213
<wikipedia:German_Democratic_Republic>	918
<wikipedia:Listed_(TV_show)>	1
<wikipedia:Protomartyr>	11
<wikipedia:solar_system>	811
<wikipedia:Parliament_of_New_South_Wales>	533
<wikipedia:Executive_branch>	31
<wikipedia:List_of_pasta>	3
<wikipedia:Austria_national_football_team>	602
<wikipedia:Canada_men's_national_soccer_team>	485
<wikipedia:Inger_Wolf>	1
<wikipedia:August_2005_in_Canada>	10
<wikipedia:White_River_(Ontario)>	1
<wikipedia:Molecular_dynamics>	16
<wikipedia:entertainment_industry%23Electronic_entertainment>	1
<wikipedia:fishing>	3144
<wikipedia::Category:1992_elections>	0
<wikipedia:First_voyage_of_James_Cook>	25
<wikipedia:East_(disambiguation)>	2
<wikipedia:West_(Lucinda_Williams_album)>	1
<wikipedia:Visual_kei>	16
<wikipedia:Vital_(album)>	5
<wikipedia:Indiana_(novel)>	3
<wikipedia:Dos_(album)>	1
<wikipedia:first_class_honours>	43
<wikipedia:President_of_the_Republic_of_China>	161
<wikipedia:visual_arts>	452
<wikipedia:ATM_Safety_PIN_Software>	1
<wikipedia:World_Conservation_Union>	259
<wikipedia:Civil_service>	152
<wikipedia:United_States_(disambiguation)>	2
<wikipedia:Television_production>	17
<wikipedia:Cinema_of_Turkey>	51
<wikipedia:Convective_available_potential_energy%23Dynamics>	1
<wikipedia:Chinatown,_Ottawa>	2
<wikipedia:3D_Computer_Aided_Design>	11
<wikipedia:International_Workingmen's_Association>	70
<wikipedia:Bulgaria>	8549
<wikipedia:Orsten_type_preservation>	1
<wikipedia:psychotherapy>	647
<wikipedia:East_Flanders>	224
<wikipedia:Concentration_(game_show)>	38
<wikipedia:Rolls-Royce_Merlin>	148
<wikipedia:HTML_element%23Lists>	1
<wikipedia:document_management>	46
<wikipedia:Climbing_grade%23British>	2
<wikipedia:Webcast>	11
<wikipedia:stereoscopy>	77
<wikipedia:Denial_of_Service>	16
<wikipedia:Categorization>	66
<wikipedia:Mass_Destruction>	1
<wikipedia:type_(printing)>	1
<wikipedia:August_2006_in_Africa>	23
<wikipedia:Modern_rock>	24
<wikipedia:Bengali_language>	3662
<wikipedia:Architectural_Engineering>	4
<wikipedia:Adventure>	22
<wikipedia:Self-diagnosis>	1
<wikipedia:Parliament_of_Burundi>	8
<wikipedia:Marxist>	1351
<wikipedia:peripheral_device>	26
<wikipedia:First_Aliyah>	41
<wikipedia:nuclear_materials>	5
<wikipedia:Santos_(artist)>	2
<wikipedia:Parliament_of_Iran>	25
<wikipedia:2010_FIFA_World_Cup_qualification_-_AFC_First_Round>	5
<wikipedia:Visual_arts>	132
<wikipedia:President_of_the_Republic_of_Poland>	53
<wikipedia:President_of_Pakistan>	303
<wikipedia:Modern_(disambiguation)>	1
<wikipedia:Chinatown_MRT_Station>	17
<wikipedia:Vigorish>	10
<wikipedia:interactive_computation>	5
<wikipedia:vital_signs>	31
<wikipedia:France_(Epcot)>	2
<wikipedia:NFL_Combine>	119
<wikipedia:Romanian_legislative_election,_1992>	16
<wikipedia:List_of_Star_Trek_films>	5
<wikipedia:Engen_Santos>	31
<wikipedia:West_Prussia>	240
<wikipedia:online_banking>	65
<wikipedia:disk_operating_system>	27
<wikipedia:One_party>	0
<wikipedia:Name>	9
<wikipedia:First_Hampshire_&amp;_Dorset>	26
<wikipedia:sight>	45
<wikipedia:stereogram>	19
<wikipedia:Iranian_Parliament>	14
<wikipedia:moveable_type>	17
<wikipedia:President_of_the_Church>	230
<wikipedia:Jonathan_Livingston_Seagull_(album)>	2
<wikipedia:Bedford,_Bedfordshire>	49
<wikipedia:Die_Toten_Hosen>	136
<wikipedia:Church_Educational_System>	108
<wikipedia:polling_clerk>	1
<wikipedia:Design>	119
<wikipedia:List_of_Lupin_III_episodes>	2
<wikipedia:Elections_in_Gibraltar%231992_election>	2
<wikipedia:Spanish_naming_customs>	3478
<wikipedia:Indiana_County,_Pennsylvania>	142
<wikipedia:Western_philosophy>	139
<wikipedia:Palm_branch_(symbol)>	12
<wikipedia:Name_of_Lithuania>	6
<wikipedia:Prom>	43
<wikipedia:Mark_Twain,_St._Louis>	2
<wikipedia:endemic>	52
<wikipedia:length>	262
<wikipedia:South_Northamptonshire>	85
<wikipedia:Government_of_France>	166
<wikipedia:President_of_Finland>	138
<wikipedia:Sam%C4%81dhi_(Buddhism)>	35
<wikipedia:Inventions_in_the_Muslim_world>	21
<wikipedia:Israel_and_weapons_of_mass_destruction>	22
<wikipedia:Government_of_Norway>	81
<wikipedia:Indiana_(album)>	0
<wikipedia:Her_Majesty's_Government>	591
<wikipedia:San_Francisco,_Antioquia>	0
<wikipedia:West_(Berkshire_cricketer)>	0
<wikipedia:Wax_(disambiguation)>	0
<wikipedia:co-branding>	18
<wikipedia:East_Pakistan>	508
<wikipedia:heel_(professional_wrestling)>	183
<wikipedia:DOS/360>	14
<wikipedia:1876%E2%80%9377_FA_Cup%23First_Round>	1
<wikipedia:visual_system>	108
<wikipedia:system_(geology)>	4
<wikipedia:Clerk_Baronets>	5
<wikipedia:First_Confederate_Congress>	116
<wikipedia:Media_clip>	5
<wikipedia:August_1910>	10
<wikipedia:Belgian_Federal_Government>	40
<wikipedia:Cotton_paper>	1
<wikipedia:Teenage_Mutant_Ninja_Turtles_(film)>	45
<wikipedia:Eastern_Orthodox_Church>	2153
<wikipedia:rock_band>	1615
<wikipedia:Federal_government_of_the_United_Mexican_States>	41
<wikipedia:Symbol_(formal)>	6
<wikipedia:television_film>	342
<wikipedia:Lebanon_County,_Pennsylvania>	128
<wikipedia:fascist_symbolism>	5
<wikipedia:National_Committee_of_the_Republic_of_Estonia>	12
<wikipedia:CAF_Champions_League_2009%23First_Round>	1
<wikipedia:%23Films>	1
<wikipedia:Adoration_of_the_Blessed_Sacrament>	2
<wikipedia:device>	30
<wikipedia:Film_score>	244
<wikipedia:August_2009_in_science>	50
<wikipedia:British_Parliament>	292
<wikipedia:Mode__(computer__interface)>	1
<wikipedia:Angola,_Kansas>	0
<wikipedia:Assistant_Chief_Constable>	49
<wikipedia:molecular_nanotechnology>	50
<wikipedia:Dos_(Dos_album)>	1
<wikipedia:Lebanon,_New_Hampshire>	87
<wikipedia:List_of_Presidents_of_Fiji>	102
<wikipedia:White_River_(Yukon)>	4
<wikipedia:typeface>	592
<wikipedia:Climbing_style>	3
